GEOID,NAME,LANDAREA,WATERAREA,NIGHTPOP,POPDEN,DAYPOP,PCTDAYPOP,WORKERS_WORKING,MALE,FEMALE,MEDAGE,MALE_0_TO_5,MALE_5_TO_10,MALE_10_TO_15,MALE_15_TO_18,MALE_18_TO_20,MALE_20,MALE_21,MALE_22_TO_25,MALE_25_TO_30,MALE_30_TO_35,MALE_35_TO_40,MALE_40_TO_45,MALE_45_TO_50,MALE_50_TO_55,MALE_55_TO_60,MALE_60_TO_62,MALE_62_TO_65,MALE_65_TO_67,MALE_67_TO_70,MALE_70_TO_75,MALE_75_TO_80,MALE_80_TO_85,MALE_85_PLUS,FEMALE_0_TO_5,FEMALE_5_TO_10,FEMALE_10_TO_15,FEMALE_15_TO_18,FEMALE_18_TO_20,FEMALE_20,FEMALE_21,FEMALE_22_TO_25,FEMALE_25_TO_30,FEMALE_30_TO_35,FEMALE_35_TO_40,FEMALE_40_TO_45,FEMALE_45_TO_50,FEMALE_50_TO_55,FEMALE_55_TO_60,FEMALE_60_TO_62,FEMALE_62_TO_65,FEMALE_65_TO_67,FEMALE_67_TO_70,FEMALE_70_TO_75,FEMALE_75_TO_80,FEMALE_80_TO_85,FEMALE_85_PLUS,PCTWHITE,PCTBLACK,PCTASIAN,PCTHISPAN,PCTMINOR,PCTNOHIGH,PCTUNIVDEG,PCTBADENG,PCTPUB2WRK,TIME2WORK,WORKERS_LIVE,HHMEDINC,MEDFAMINC,PERCAPINC,PCTPOPPOV,PCTFAMPOV,PCTUNEMP,PCTHUVAC,MEDVALHOME,PCTNOVEH,PCTNOHINS,PCTB2010,PCTB2000,PCTB1990,PCTB1980,PCTB1970,PCTB1960,PCTB1950,PCTB1940,PCTBPRE
48317,"Martin County, Texas",914.9558175559115,0.7458845369167734,5218,5.703007620563204,6145,0.5407902842559184,3274,3042,2176,37.3,161,303,258,363,150,38,0,23,121,97,206,337,100,241,123,117,110,61,82,96,41,14,0,59,125,182,107,9,11,9,48,72,335,102,153,175,175,180,96,62,80,10,79,35,18,54,0.6717133001149865,0.02798006899195094,9.582215408202376e-4,0.47681103871215025,0.32828669988501347,0.17645314353499406,0.20937129300118623,NA,0.007243289305496378,NA,2347,93734,105720,43083,0.08318756073858115,0.03519798868636078,0.053696498054474705,0.07587822014051522,174800,0,0.17083575722319178,0.17470725995316158,0.11428571428571428,0.02810304449648712,0.08758782201405152,0.14800936768149883,0.20421545667447308,0.11662763466042154,0.06088992974238876,0.06557377049180328
48319,"Mason County, Texas",928.8360031011727,3.3804407587988825,3955,4.258017547548924,3679,0.4819229761592874,1192,2027,1928,52.7,131,178,71,69,41,4,103,5,78,69,114,112,80,69,42,106,134,41,101,143,119,115,102,91,122,23,73,0,0,21,60,0,67,121,167,62,90,147,45,68,27,240,195,49,112,148,0.8445006321112516,5.056890012642225e-4,0.00202275600505689,0.18938053097345134,0.1554993678887484,0.18089773877826526,0.3884576442794465,NA,0,NA,1468,74180,85617,34261,0.06992652647580441,0.011494252873563218,0.03032300593276203,0.29588477366255145,293600,0.03331385154880187,0.13503927033189764,0.043621399176954734,0.19588477366255144,0.06995884773662552,0.148559670781893,0.11152263374485596,0.08930041152263374,0.0448559670781893,0.12222222222222222,0.17407407407407408
48321,"Matagorda County, Texas",1093.1224349302004,519.3900601083866,36329,33.23415460073302,37736,0.5094984135556606,16775,17781,18548,37.8,865,1394,1185,770,304,86,298,797,1158,1325,1254,952,917,881,1048,447,888,331,764,1021,648,305,143,1632,1139,1415,884,337,324,167,494,923,1305,1209,863,989,1018,1248,348,858,360,650,922,715,447,301,0.5254479892097222,0.10322332021250241,0.017892042170167086,0.43736408929505355,0.47455201079027776,0.18978463569601453,0.22155293341034737,NA,0.008263925039042165,NA,15368,58628,70266,32494,0.2072753566760297,0.16771765663140764,0.08684733091928513,0.18989400776576765,172900,0.05971889371073256,0.17867563286742436,0.12949942281456606,0.11255115961800818,0.08474131598278938,0.15694196662818763,0.20600272851296045,0.10809109035575612,0.10331619267499213,0.035260782873334034,0.06359534053940602
48323,"Maverick County, Texas",1279.4762717047338,12.302360474257023,58082,45.395136498008966,55077,0.4867222227131735,19039,29073,29009,30.3,2616,2089,3144,1433,940,620,441,1339,2429,1953,1467,1930,1515,1691,1348,333,765,361,714,753,566,286,340,2383,2873,1941,1419,906,505,379,1265,2047,1752,1629,1639,1747,1761,1162,534,1112,711,560,953,577,672,482,0.17213594573189628,0.001773354912020936,0.004648600254812162,0.9477807238042767,0.8278640542681037,0.32492823108112107,0.14270916570481518,NA,0,21.821580940511,22044,49568,58474,21211,0.22783952761375478,0.20149918361288408,0.07653270033559793,0.115676204450966,158700,0.06554203539823009,0.23383585170792637,0.21599413059427733,0.23609684519442406,0.18400586940572267,0.13450721447786745,0.11000244558571778,0.045145512350207875,0.025189532893127906,0.01335289801907557,0.03570555147957936
48325,"Medina County, Texas",1325.3612379671258,9.172346358361507,53547,40.40181534366571,46011,0.4621527150003013,14587,27968,25579,39.8,1507,1698,1776,1134,776,266,298,1695,1732,1629,1997,1531,1977,1754,1737,938,1014,787,1081,909,839,438,455,1443,1742,1581,1089,601,236,249,976,1318,1506,1722,1421,1570,1708,1550,504,1379,567,1088,1206,694,674,755,0.5821614656283265,0.02926401105570807,0.00909481390180589,0.5150241843614022,0.4178385343716735,0.1398574561403509,0.2311951754385965,NA,8.588346969217556e-4,NA,22123,78074,95781,32983,0.09633881172990656,0.062276785714285715,0.030297806318148515,0.10487682252388135,239600,0.03465513367782521,0.11641247528241674,0.23665158371040723,0.18582202111613877,0.17893413775766717,0.10477626948215184,0.08642533936651584,0.06601307189542484,0.05153343388637506,0.03433886375062846,0.055505279034690796
48327,"Menard County, Texas",902.0265653740481,0.23689646438516318,1955,2.167341933204938,1845,0.4855263157894737,623,965,990,59.5,65,51,43,61,0,0,0,1,34,103,0,52,39,10,37,23,113,0,42,86,112,44,49,19,43,122,13,15,0,0,8,35,34,54,0,54,47,78,56,92,16,0,77,78,101,48,0.7514066496163683,0.004092071611253197,0,0.2572890025575448,0.24859335038363173,0.178335535006605,0.23976221928665786,NA,0,NA,733,53043,92813,34742,0.1885804085908853,0.11693548387096774,0.107981220657277,0.3188720173535792,108500,0.010615711252653927,0.23624934520691462,0.06941431670281996,0.08821402747650037,0.09255242227042661,0.14099783080260303,0.13232104121475055,0.06073752711496746,0.06724511930585683,0.11352133044107014,0.23499638467100506
48329,"Midland County, Texas",900.3575777185068,1.6420736312291795,174801,194.1461973840918,199537,0.5330396593452975,110715,89020,85781,32.8,7551,7927,6804,3891,2284,1054,975,3378,6932,7641,7776,6980,4992,4355,3938,2334,1920,1624,1678,2159,1084,729,1014,6948,7408,6639,3759,1978,917,822,3426,6653,7218,6601,6070,4785,3908,4092,1988,2075,1602,2063,2394,1692,1467,1276,0.5592073271892037,0.0720934090766071,0.024010160124942077,0.45961407543435107,0.44079267281079626,0.14461665443873808,0.3103448275862069,NA,0.0022796264204049824,21.73510991035245,85979,92874,111503,49746,0.11347824831846656,0.08852387209811652,0.03346140644204046,0.06974409746572612,312700,0.04354702812966549,0.14515515053639405,0.30199524222048046,0.11404920039052294,0.0991708262860443,0.16033441964715428,0.10102718534713914,0.06191988779340786,0.1252561087963918,0.026497806746146334,0.009749322772712897
48331,"Milam County, Texas",1016.3558418031281,4.568128500981472,25567,25.1555596459615,21913,0.46152064026958717,7418,12796,12771,41.4,751,857,824,634,295,73,285,497,690,666,992,511,762,681,774,504,425,348,512,763,429,292,231,667,634,965,446,165,250,177,291,679,732,871,613,691,827,835,372,543,421,597,798,663,297,237,0.6910079399225564,0.08327140454492118,0.0050455665506316735,0.2596315563030469,0.3089920600774436,0.11179319666591575,0.20550799729668845,NA,0,31.624449339207047,11072,66141,81412,35880,0.12943807660050322,0.09365214916026189,0.04952810490269774,0.12790997336998539,189800,0.0553585500394011,0.15658320354618427,0.163302121810841,0.13461042865733183,0.10686367150588437,0.13555536465939352,0.17584399965638692,0.07705523580448415,0.1190619362597715,0.02826217678893566,0.05944506485697105
48333,"Mills County, Texas",748.2246238206509,1.5535044950015213,4511,6.028938177636459,4551,0.5022070183182521,2028,2320,2191,47.9,62,130,220,143,80,0,33,39,106,89,102,111,167,133,150,61,126,78,75,205,151,29,30,39,99,158,79,51,4,18,61,136,69,115,129,163,155,100,112,103,125,65,115,122,66,107,0.7701174905785857,0.006650410108623365,0.006650410108623365,0.20993127909554424,0.2298825094214143,0.11593323216995448,0.27890743550834596,NA,0,24.959546925566343,1988,67620,77244,37094,0.07199074074074074,0.06750392464678179,0.03190476190476191,0.30727762803234504,223700,0.022234574763757644,0.1083314207023181,0.10281093569503273,0.12167886022333461,0.14709279938390452,0.08394301116673085,0.15325375433192145,0.08394301116673085,0.0843280708509819,0.07239122063919907,0.15055833654216402
48335,"Mitchell County, Texas",911.0931961846927,4.818654758245984,9018,9.89799949968226,7985,0.46962300770452275,2711,5727,3291,36.7,298,288,313,211,155,232,104,401,482,685,290,381,479,331,191,84,212,41,160,171,95,76,47,104,245,216,172,61,93,3,52,95,194,167,213,294,199,240,47,169,94,115,163,137,56,162,0.6136615657573742,0.08471944998891107,0.009647371922821025,0.3881126635617654,0.3863384342426258,0.16112026359143328,0.11499176276771005,NA,0.004540598290598291,NA,3744,60550,90500,28978,0.13802151666229337,0.05039193729003359,0.053039779834876156,0.25277702519642375,85800,0.02973168963016679,0.17528207819469954,0.03684638309401246,0.041452180980764024,0.023570848008669737,0.11839609861826063,0.17800054185857492,0.11081007856949336,0.21511785424004334,0.1406123001896505,0.13519371444053102
48337,"Montague County, Texas",930.9057072851302,7.36967082472969,21046,22.608089987307114,18464,0.46732472791698304,5548,10402,10644,44.2,467,717,852,470,214,114,83,289,595,573,431,763,686,588,579,290,592,301,349,580,333,294,242,462,511,881,428,183,121,107,274,589,590,394,760,590,715,737,318,490,294,305,787,332,420,356,0.8980803953245272,6.652095410054167e-4,0.0016630238525135418,0.1228737052171434,0.10191960467547279,0.1217642708263296,0.18866402205338534,NA,0.0017220172201722018,NA,8130,64545,81919,33660,0.1419078345451919,0.11584089323098395,0.0705736224028907,0.17491302667182065,206400,0.0563363785429843,0.14471403812824957,0.15838809431774256,0.1199265558562041,0.0991495941244685,0.10494781600309239,0.17916505604947816,0.11335523772709702,0.07943563973714728,0.0571124855044453,0.0885195206803247
48339,"Montgomery County, Texas",1042.1785378928396,34.70559207224126,684432,656.7320042723578,635672,0.48153175810390697,273753,340255,344177,37.2,22062,26294,25493,16300,8608,3862,4176,12583,21064,22580,24120,24561,22584,22430,19455,9079,11690,6907,8729,12417,8145,4257,2859,21265,23628,26317,15670,7939,3281,4431,12503,21174,23179,24427,24371,22615,22094,18319,9401,12820,7930,8848,14128,9234,4945,5658,0.6676645744208336,0.06365716389648643,0.03415094560160834,0.2790722818336957,0.3323354255791664,0.09687125016665926,0.38789609350695525,NA,0.007165602626870855,NA,322513,97701,116907,49479,0.09442609067692322,0.07296707623156548,0.04541254897374423,0.06946120389896962,346200,0.03447509705462933,0.15101144508721429,0.3413177254256275,0.2577146745157301,0.15265075051030189,0.11273630830880502,0.09589540596724294,0.02221645822290889,0.0067363609366248274,0.0037403343370210397,0.006991981775737823
48341,"Moore County, Texas",899.6980642381354,9.922744429703922,21373,23.755747455229507,22757,0.5156809426693859,11094,11292,10081,31.2,892,892,1105,600,182,107,198,555,980,689,730,669,727,652,644,175,356,249,305,245,80,36,224,966,915,770,498,378,79,39,477,694,734,510,778,449,509,615,223,192,252,340,270,113,169,111,0.4872970570345763,0.04926776774435035,0.021007813596593834,0.6104898703972301,0.5127029429654237,0.31784591194968553,0.1229559748427673,NA,0.002677651905252317,NA,9710,61762,69808,27480,0.1828023068923135,0.16457549142618152,0.032988675529295915,0.13531472755829407,152600,0.06678776023473522,0.22756380073453245,0.11489670170351576,0.09169989126495107,0.07961821916153196,0.10982239942007974,0.20200555756916758,0.14751721638274737,0.14812129998791831,0.08070556965083968,0.02561314485924852
48343,"Morris County, Texas",251.9892072859025,6.711400593361822,12076,47.92268736453774,11111,0.4791909259498857,3890,5756,6320,42.1,339,456,349,196,185,112,85,268,174,258,336,413,281,329,392,222,159,218,285,260,157,110,172,349,399,355,334,69,78,77,252,270,365,393,377,276,416,395,180,294,161,338,338,257,233,114,0.6281881417687977,0.22366677707850283,0.011924478304074197,0.11220602848625373,0.37181185823120233,0.13165300379297687,0.1595497369387006,NA,0,25.212719774256566,4855,58645,71050,27778,0.19460875443636977,0.14643962848297212,0.07114323758797793,0.15907919601443052,120400,0.04943820224719101,0.12717391304347825,0.06888850712935922,0.0932829410754166,0.057378457309740595,0.19017350970623603,0.20030922521903452,0.15358185878714997,0.1465383954646968,0.048273492527057205,0.041573612781309055
48345,"Motley County, Texas",989.5659362128318,0.248703854998556,1183,1.1954736483022645,1148,0.4924924924924925,574,619,564,52.3,36,12,28,20,26,21,8,34,42,21,34,11,17,29,56,38,14,3,0,89,40,26,14,3,9,18,21,0,1,2,41,41,7,45,35,19,35,96,5,8,5,27,78,33,12,23,0.8047337278106509,0.05325443786982249,0,0.10059171597633136,0.1952662721893491,0.14396456256921372,0.19269102990033224,NA,0,NA,609,61154,61923,29921,0.16060862214708369,0.15064102564102563,0.00946372239747634,0.37329700272479566,88000,0.02608695652173913,0.20710059171597633,0.06403269754768393,0.04087193460490463,0.025885558583106268,0.07356948228882834,0.10490463215258855,0.21525885558583105,0.13215258855585832,0.0885558583106267,0.2547683923705722
48347,"Nacogdoches County, Texas",946.323667908886,34.64539179332105,65162,68.85804742048778,64748,0.4984065891771226,28321,31438,33724,31.9,2011,2198,2285,1336,1654,613,887,2151,1991,1818,1691,1797,1388,1555,1815,763,880,621,929,1404,782,575,294,1931,1870,2316,1235,2128,1357,1295,1779,2041,1797,1793,1723,1602,1600,1969,504,1147,621,1330,1220,986,836,644,0.6196402811454529,0.1673214450139652,0.008501887603204321,0.21639912832632516,0.3803597188545471,0.14057088886556826,0.28190261307587366,NA,7.30816077953715e-4,NA,28735,53555,70434,29987,0.2179896821434515,0.16504793533429413,0.07020860906283481,0.13218548497736315,169200,0.060904276341791165,0.15403491333788905,0.11966662093565647,0.13009329126080396,0.15585128275483606,0.17649883385923995,0.20013033337906436,0.07936616819865551,0.07243792015365619,0.025757991494032104,0.04019755796405543
48349,"Navarro County, Texas",1009.702094372638,76.29973922659102,54711,54.18528921047132,52598,0.49015460026652,21152,27034,27677,36.7,1827,1997,2285,1309,967,291,434,1052,1647,1593,1764,1385,1362,1605,1365,953,988,574,1102,986,809,462,277,1857,2462,1597,1257,891,576,335,756,1670,1621,1914,1313,1541,1580,1707,747,938,818,765,1273,979,567,513,0.5830820127579462,0.09411270128493356,0.009065818573961361,0.3211054449745024,0.41691798724205376,0.2081394680912172,0.1822907691423976,NA,0.0014184397163120568,NA,23265,63111,80294,29060,0.17116863098930432,0.12864848887903643,0.0441738299904489,0.1418142490198729,172600,0.04458097038437303,0.184229550130679,0.14037222297327745,0.1319453832634852,0.1254562660538056,0.13672209454283268,0.18232616826641432,0.0876030823306746,0.07728358343472579,0.049344328781938625,0.06894687035284575
48351,"Newton County, Texas",933.6771236005727,6.05104965737293,12093,12.952014882152547,9598,0.44248766769627956,2037,6152,5941,46.1,385,399,243,342,151,23,0,263,454,259,336,269,309,422,552,119,304,305,126,346,320,88,137,209,191,440,114,144,44,145,125,274,303,430,259,396,344,442,194,370,100,288,459,247,207,216,0.7458033573141487,0.17340610270404366,0.007111552137600265,0.03630199288844786,0.2541966426858513,0.14569014084507043,0.06805633802816902,NA,0.005075022065313328,NA,4532,42618,65609,28212,0.18958141095545675,0.11834690043832186,0.08253471543125367,0.2543130006161429,103100,0.06858087172071886,0.19171548117154813,0.1913123844731978,0.12446087492298213,0.15280345040049292,0.1985520640788663,0.13154651879235982,0.08025261860751694,0.054220579174368455,0.0292667898952557,0.03758471965495995
48353,"Nolan County, Texas",911.9971864734508,1.9506495782992044,14454,15.848733103981752,15797,0.5221976133020396,7576,7360,7094,39.3,457,356,707,424,301,77,79,355,325,371,409,516,412,485,384,179,241,148,260,376,281,127,90,404,470,611,238,206,29,24,258,372,427,461,369,435,404,438,201,206,321,272,305,239,91,313,0.6638992666389927,0.026843780268437804,8.994050089940501e-4,0.3738757437387574,0.3361007333610073,0.15901882004652146,0.16049904842461407,NA,0,18.277870216306155,6233,50747,61551,32182,0.22509067633880947,0.16653322658126501,0.059844404548174746,0.17145270270270271,96300,0.08511722731906218,0.1326838157986963,0.03533220720720721,0.02660472972972973,0.04814189189189189,0.13189752252252251,0.17637950450450451,0.17947635135135134,0.19932432432432431,0.08516328828828829,0.11768018018018019
48355,"Nueces County, Texas",839.2870160016186,326.2889808755871,352955,420.5414754078828,363706,0.5075007569827297,170758,175368,177587,37.2,10948,12778,11472,7693,5087,1985,2462,8051,12149,12548,11923,12059,10489,10117,10756,3502,5721,3740,5464,6863,5100,2302,2159,10457,10743,12342,7152,4758,2308,2770,7224,11603,11896,11887,11550,10461,10306,10206,4340,6436,3767,5899,8013,5685,3266,4518,0.45827371761272684,0.038602654729356436,0.023150259948152032,0.6247283648057118,0.5417262823872732,0.14681861753115347,0.23807860262008734,NA,0.011337004006074734,21.655460075694027,160007,66897,79269,34626,0.17404753774835205,0.13386532771451629,0.050953735904731796,0.15056214703901352,208800,0.06900731930466605,0.17592224392998956,0.13628827521890058,0.12648956012641832,0.11145795554634474,0.17067768509403658,0.1334451582819543,0.10736490337288224,0.13496062380187554,0.052639759597948296,0.026676078959639398
48357,"Ochiltree County, Texas",917.6845850251044,0.5142023824048606,9786,10.663794684676208,10004,0.5055078322385043,5070,4895,4891,33.3,371,419,442,196,119,70,78,196,353,328,335,333,275,228,258,129,257,89,70,147,131,41,30,326,491,361,351,74,109,108,137,333,247,314,281,319,251,396,72,85,51,169,147,113,85,71,0.676170038830983,4.087471898630697e-4,0.002861230329041488,0.5683629675045984,0.32382996116901697,0.21926574604243854,0.20697204445941395,NA,0.0018549051937345425,NA,4852,70183,86576,34056,0.1184887790817377,0.07423028258118937,0.0028461069323033137,0.15304948216340622,134400,0.05298913043478261,0.25591929174387484,0.14453394706559264,0.03590333716915996,0.09942462600690449,0.15028768699654776,0.18457997698504028,0.24626006904487918,0.07871116225546605,0.03521288837744534,0.025086306098964326
48359,"Oldham County, Texas",1500.5232124627605,0.9033694364607094,2249,1.4988105357655805,2330,0.5088447259226906,931,1249,1000,31.4,40,58,74,354,27,2,23,23,50,47,70,121,48,33,49,74,23,11,37,61,18,4,2,152,48,85,56,12,15,5,5,53,110,77,47,51,88,32,20,13,8,26,49,9,4,35,0.7078701645175633,0.08759448643841708,0.0031124944419742106,0.2779012894619831,0.29212983548243665,0.14488188976377953,0.2141732283464567,NA,0.001176470588235294,NA,850,79900,82813,29189,0.20683760683760682,0.11594202898550725,0.017201834862385322,0.20876288659793815,162800,0.013029315960912053,0.18902093944538767,0.07860824742268041,0.1056701030927835,0.06829896907216494,0.03994845360824742,0.14432989690721648,0.23195876288659795,0.11082474226804123,0.06443298969072164,0.1559278350515464
48361,"Orange County, Texas",333.7949357294319,45.689962656197636,85307,255.56708885825725,76570,0.47301346083754947,28397,42032,43275,38.3,2670,2970,3411,1756,956,422,571,1781,2424,2657,2821,2861,2708,2464,2614,1155,1543,1052,1417,1484,1242,698,355,2774,3194,2771,2090,771,346,494,1503,2754,2831,2655,3264,2464,2467,2487,1133,1756,1055,1199,2072,1312,926,957,0.793088492151875,0.07777790802630499,0.011171416179211554,0.09631097096369583,0.20691150784812495,0.08775758002358033,0.17709891424850863,NA,8.078849571820973e-4,25.061655736786054,37134,72104,92079,37518,0.12543809794449182,0.09857934857934858,0.06017804744616303,0.14497719904051454,173400,0.04670592224928322,0.1488673139158576,0.15723436223212167,0.14297387774468198,0.08814613701663283,0.1526478108442945,0.16980783931254448,0.1319819701083375,0.09428789835780373,0.02815193610459446,0.03476816827898885
48363,"Palo Pinto County, Texas",952.5490832389956,32.959282822931996,29295,30.754320712153635,26971,0.47934809654142824,9587,14373,14922,41.6,867,993,1139,482,292,203,178,440,778,838,839,766,786,910,912,463,678,345,596,817,467,334,250,847,765,1001,715,462,155,231,343,800,888,883,842,783,881,1051,433,643,503,477,846,655,289,429,0.7900324287421061,0.023826591568527053,0.008704557091653867,0.205973715651135,0.2099675712578939,0.12669705678327223,0.17812902586463186,NA,0.0014272521198891782,NA,11911,67674,80490,32739,0.16747104247104247,0.12047113045704776,0.06098219104155424,0.2612126792055767,198000,0.040858109311020116,0.18226923474485754,0.126726292253058,0.14770485334736289,0.08779429172694989,0.11837432592397738,0.14343022491121926,0.1350124950677364,0.08450611600683941,0.0578718926739445,0.09857950808891228
